city,district,neighborhood,room,living_room,area,age,floor,price
ankara,cankaya,yukari_bahcelievler,2,1,90,21,5,30000
ankara,cankaya,yasamkent,1,1,57,4,1,25000
ankara,cankaya,birlik,4,1,170,10,1,33500
ankara,mamak,kartaltepe,3,1,115,20,3,15000
ankara,kecioren,basinevleri,3,1,120,20,2,23000
ankara,cubuk,esenboga_merkez,2,1,65,1,5,12500
ankara,cankaya,sokullu_mehmet_pasa,3,1,115,30,3,21000
ankara,kecioren,emrah,3,1,135,20,0,15000
ankara,mamak,asik_veysel,2,1,78,34,1,12000
ankara,kecioren,asagi_eglence,3,1,130,25,2,21000
ankara,kecioren,etlik,3,1,125,30,3,20000
ankara,mamak,general_zeki_dogan,4,1,180,7,3,25000
ankara,cankaya,maltepe,3,1,125,45,4,26000
ankara,cankaya,isci_bloklari,3,1,95,25,1,25000
ankara,cankaya,esatoglu,3,1,145,50,0,33000
ankara,pursaklar,fatih,4,1,150,14,3,18000
ankara,kecioren,basinevleri,3,1,120,25,1,16500
ankara,etimesgut,etiler,3,1,115,25,3,13000
ankara,sincan,fatih,2,1,110,30,2,10000
ankara,kecioren,yukseltepe,3,1,130,10,3,19000
ankara,sincan,fevzi_cakmak,1,1,60,13,3,13500
ankara,kecioren,osmangazi,3,1,135,21,1,15500
ankara,cankaya,naci_cakir,4,1,180,25,2,35000
ankara,kecioren,asagi_eglence,3,1,110,30,3,17000
ankara,mamak,aksemsettin,3,1,130,5,3,18000
ankara,sincan,malazgirt,3,1,145,20,2,16000
ankara,golbasi,gaziosmanpasa,3,1,120,15,1,20500
ankara,sincan,menderes,3,1,125,4,3,19000
ankara,altindag,gunesevler,3,1,135,8,0,14250
ankara,yenimahalle,demetlale,3,1,130,30,6,25000
ankara,kecioren,kuscagiz,3,1,110,15,-1,15000
ankara,cankaya,cebeci,3,1,120,30,4,28000
ankara,yenimahalle,yakacik,3,1,135,0,4,17500
ankara,altindag,zubeyde_hanim,3,1,152,4,2,33500
ankara,yenimahalle,emniyet,3,1,110,45,3,31000
ankara,yenimahalle,kentkoop,2,1,90,33,3,22000
ankara,mamak,cengizhan,3,1,120,5,1,16500
ankara,yenimahalle,demetlale,2,1,120,25,1,15000
ankara,altindag,hacettepe,3,1,125,30,3,13000
ankara,cankaya,fakulteler,3,1,155,36,3,29000
ankara,cankaya,kavaklidere,2,1,130,3,4,25000
ankara,altindag,aydinlikevler,3,1,140,30,1,15000
ankara,yenimahalle,yeni_bati,1,1,70,5,3,22000
ankara,cankaya,buyukesat,2,1,110,37,2,25000
ankara,yenimahalle,tepealti,2,1,110,25,-1,18000
ankara,cankaya,bahcelievler,3,1,120,40,-1,23000
ankara,altindag,gultepe,3,1,120,16,4,16000
ankara,mamak,hurel,3,1,130,20,-1,13000
ankara,kecioren,etlik,3,1,110,20,3,22000
ankara,cankaya,yasamkent,1,1,40,1,1,20000
ankara,sincan,mustafa_kemal,4,1,130,0,1,20000
ankara,cankaya,tinaztepe,3,1,130,25,-1,20000
ankara,cankaya,koru,3,1,106,20,1,26000
ankara,cankaya,harbiye,3,1,100,35,-2,15000
ankara,kecioren,cicekli,2,1,115,45,-1,13000
ankara,sincan,maresal_cakmak,3,1,130,21,1,15500
ankara,etimesgut,oguzlar,3,1,110,23,3,20000
ankara,cankaya,sancak,3,1,140,21,2,25000
ankara,cankaya,birlik,1,1,65,0,0,18000
ankara,yenimahalle,ragip_tuzun,2,1,100,40,3,20000
ankara,cankaya,eti,3,1,120,35,6,25000
ankara,kecioren,tepebasi,2,1,91,38,0,10000
ankara,altindag,aydinlikevler,3,1,130,7,3,25000
ankara,yenimahalle,yunus_emre,3,1,90,40,2,15000
ankara,cankaya,guvenevler,1,1,70,1,1,28500
ankara,cankaya,yucetepe,3,1,110,46,3,27000
ankara,kecioren,ayvali,3,1,130,20,1,16000
ankara,mamak,abidinpasa,2,1,110,35,4,14000
ankara,kecioren,karakaya,3,1,120,0,5,25000
ankara,cankaya,murat,2,1,90,40,0,13500
ankara,cankaya,seyranbaglari,3,1,130,20,-1,21000
ankara,altindag,ornek,2,1,78,35,2,10000
ankara,cankaya,umut,3,1,95,20,1,18500
ankara,cankaya,umut,3,1,120,30,5,21000
ankara,kecioren,tepebasi,3,1,110,30,2,17000
ankara,cankaya,asikpasa,3,1,160,14,1,25000
ankara,cankaya,yildizevler,3,1,120,30,2,20000
ankara,kecioren,ayvali,3,1,100,25,0,17000
ankara,mamak,demirlibahce,3,1,105,15,-2,15000
ankara,cankaya,yasamkent,1,1,50,0,1,25000
ankara,cankaya,mursel_uluc,1,1,65,18,3,17000
ankara,cankaya,buyukesat,2,1,110,30,0,21000
ankara,cankaya,guvenevler,2,1,85,0,3,31000
ankara,cankaya,aziziye,1,1,80,0,2,29000
ankara,cankaya,mutlukent,1,1,60,10,1,24000
ankara,cankaya,kavaklidere,4,1,150,40,1,30000
ankara,cankaya,yukari_bahcelievler,1,1,90,4,0,30000
ankara,cankaya,keklik_pinari,3,1,155,29,3,25000
ankara,etimesgut,guzelkent,3,1,120,15,3,18500
ankara,kizilcahamam,ismetpasa,2,1,120,0,3,16000
ankara,etimesgut,30_agustos,3,1,100,20,-1,17000
ankara,mamak,tuzlucayir,3,1,100,20,2,13000
ankara,yenimahalle,cigdemtepe,2,1,60,15,0,12000
ankara,sincan,saraycik,2,1,90,0,0,13500
ankara,yenimahalle,demetgul,1,1,60,30,0,12000
ankara,polatli,cumhuriyet,3,1,135,10,1,11000
ankara,altindag,gunesevler,3,1,125,28,3,15000
ankara,cankaya,gokkusagi,3,1,135,16,-1,20000
ankara,cankaya,naci_cakir,4,1,150,25,3,25000
ankara,kecioren,senlik,3,1,130,25,2,16000
ankara,cankaya,korkutreis,3,1,120,35,2,28000
ankara,cankaya,buyukesat,1,1,65,1,1,27000
ankara,altindag,gunesevler,3,1,125,20,3,18000
ankara,cankaya,asikpasa,3,1,115,10,1,21000
ankara,cankaya,seyranbaglari,1,1,75,25,0,14000
ankara,kecioren,ayvali,3,1,140,19,1,23750
ankara,golbasi,karsiyaka,3,1,125,16,3,19500
ankara,etimesgut,altay,3,1,100,32,4,20000
ankara,cankaya,bahcelievler,1,1,60,40,-1,12500
ankara,etimesgut,tunahan,3,1,129,11,2,26500
ankara,cankaya,cebeci,2,1,90,30,3,20000
ankara,etimesgut,atayurt,3,1,137,11,6,14000
ankara,kecioren,karargahtepe,3,1,110,31,2,17000
ankara,golbasi,incek,1,1,45,0,1,12500
